"case","cavities","material_type","molde_area","costs","complexity","subcontracting","num_peca","start_timestamp","time:timestamp","activity","org:resource","sub_processo","previous_activities","duration","sequence_activities","next_activities"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2014-12-22 08:22:26,2014-12-22 08:29:36,"Erosao","User 41","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;",0.004976851851851852,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao","Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2014-12-22 08:32:36,2014-12-30 10:15:58,"Maquinacao","No User","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;",8.071782407407408,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao","Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2014-12-23 12:12:32,2015-01-04 00:35:28,"Erosao","User 42","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;",11.515925925925927,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao","Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-05 14:48:07,2015-01-17 23:53:18,"Fio","No User","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;",12.378599537037038,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio","Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-08 13:30:25,2015-01-21 23:17:13,"Maquinacao","No User","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;",13.407499999999999,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao","Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-12 10:34:00,2015-01-26 11:29:30,"Erosao","User 40","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;",14.038541666666667,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao","Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-13 10:52:07,2015-01-27 17:07:09,"Maquinacao de Eletrodos","User 39","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;",14.260439814814815,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos","Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-13 14:36:23,2015-01-28 11:22:33,"Polimento","User 85","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;",14.865393518518518,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento","Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-15 08:47:30,2015-01-30 10:35:52,"Fio","No User","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;",15.075254629629628,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio","Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-15 10:27:48,2015-01-15 12:30:56,"Polimento","User 85","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;",0.08550925925925927,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento","Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-15 10:39:00,2015-01-15 11:14:00,"Fio","No User","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;",0.024305555555555556,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio","Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-15 13:31:14,2015-01-15 14:30:00,"Polimento","User 85","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;",0.040810185185185185,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento","Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-15 13:33:11,2015-01-15 14:11:32,"Fio","User 38","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;",0.026631944444444444,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio","Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-15 14:30:00,2015-01-15 15:55:28,"Polimento","User 85","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;",0.05935185185185185,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento","Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-21 12:27:00,2015-02-05 19:05:30,"Fresagem","User 71","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;",15.276736111111111,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem","Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-23 08:53:35,2015-01-23 09:24:18,"Polimento","User 85","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;",0.021331018518518517,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento","Desenho Eletrodos;Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-28 14:02:22,2015-01-28 14:48:59,"Desenho Eletrodos","User 43","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;",0.032372685185185185,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos","Bancada;Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-28 14:36:48,2015-01-28 16:57:55,"Bancada","User 76","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;",0.09799768518518519,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada","Bancada;Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-01-29 07:57:56,2015-01-29 09:25:01,"Bancada","User 76","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;",0.060474537037037035,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada","Fresagem;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,200,2015-02-02 13:47:08,2015-02-02 16:53:12,"Fresagem","User 71","PRODUCAO","Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;",0.12921296296296295,"Desenho Eletrodos;Maquinacao de Eletrodos;Maquinacao;Maquinacao de Eletrodos;Maquinacao;Torno;Maquinacao de Eletrodos;Fresagem;Maquinacao de Eletrodos;Fresagem;CAM;Retificacao;CAM;Maquinacao;Retificacao;Maquinacao;Erosao;Maquinacao;Erosao;Fio;Maquinacao;Erosao;Maquinacao de Eletrodos;Polimento;Fio;Polimento;Fio;Polimento;Fio;Polimento;Fresagem;Polimento;Desenho Eletrodos;Bancada;Bancada;Fresagem","None"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,12,2014-12-10 08:08:10,2014-12-10 09:29:18,"Torno","User 51","PRODUCAO",,0.056342592592592604,"Torno","Retificacao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,12,2015-01-05 08:15:26,2015-01-05 09:46:08,"Retificacao","User 65","PRODUCAO","Torno;",0.06298611111111112,"Torno;Retificacao","None"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2014-12-10 08:10:33,2014-12-10 20:36:27,"Fresagem","User 72","PRODUCAO",,0.5179861111111111,"Fresagem","Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;Erosao;Polimento;Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2014-12-11 08:37:42,2014-12-11 11:58:04,"Desenho Eletrodos","User 52","PRODUCAO","Fresagem;",0.13914351851851853,"Fresagem;Desenho Eletrodos","Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;Erosao;Polimento;Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2014-12-11 13:33:56,2014-12-11 14:16:30,"Fresagem","User 72","PRODUCAO","Fresagem;Desenho Eletrodos;",0.02956018518518519,"Fresagem;Desenho Eletrodos;Fresagem","Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;Erosao;Polimento;Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2014-12-16 07:45:04,2014-12-16 20:55:37,"Maquinacao de Eletrodos","No User","PRODUCAO","Fresagem;Desenho Eletrodos;Fresagem;",0.5489930555555556,"Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos","Retificacao;CAM;Maquinacao;Erosao;Polimento;Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2014-12-17 17:45:21,2014-12-18 09:43:05,"Retificacao","User 37","PRODUCAO","Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;",0.6650925925925926,"Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao","CAM;Maquinacao;Erosao;Polimento;Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2014-12-20 08:46:36,2014-12-21 09:22:16,"CAM","User 52","PRODUCAO","Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;",1.0247685185185185,"Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM","Maquinacao;Erosao;Polimento;Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2015-01-06 06:48:47,2015-01-08 09:18:15,"Maquinacao","No User","PRODUCAO","Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;",2.1037962962962964,"Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao","Erosao;Polimento;Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2015-01-07 15:18:42,2015-01-10 02:07:45,"Erosao","User 40","PRODUCAO","Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;",2.4507291666666666,"Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;Erosao","Polimento;Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2015-01-12 18:03:07,2015-01-15 10:35:47,"Polimento","User 85","PRODUCAO","Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;Erosao;",2.6893518518518515,"Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;Erosao;Polimento","Erosao;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,81,2015-01-30 10:56:00,2015-02-02 04:59:02,"Erosao","User 40","PRODUCAO","Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;Erosao;Polimento;",2.7521064814814817,"Fresagem;Desenho Eletrodos;Fresagem;Maquinacao de Eletrodos;Retificacao;CAM;Maquinacao;Erosao;Polimento;Erosao","None"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,62,2014-12-10 15:15:55,2014-12-10 17:44:38,"Retificacao","User 65","PRODUCAO",,0.10327546296296297,"Retificacao","None"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,80,2014-12-11 03:33:50,2014-12-11 04:35:45,"Desenho Eletrodos","User 43","PRODUCAO",,0.04299768518518518,"Desenho Eletrodos","Fresagem;Maquinacao;Fresagem;Furacao;Maquinacao de Eletrodos;CAM;Maquinacao;Erosao;Polimento;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,80,2014-12-11 11:28:36,2014-12-11 15:40:05,"Fresagem","User 83","PRODUCAO","Desenho Eletrodos;",0.1746412037037037,"Desenho Eletrodos;Fresagem","Maquinacao;Fresagem;Furacao;Maquinacao de Eletrodos;CAM;Maquinacao;Erosao;Polimento;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,80,2014-12-11 19:21:16,2014-12-11 19:50:19,"Maquinacao","No User","PRODUCAO","Desenho Eletrodos;Fresagem;",0.02017361111111111,"Desenho Eletrodos;Fresagem;Maquinacao","Fresagem;Furacao;Maquinacao de Eletrodos;CAM;Maquinacao;Erosao;Polimento;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,80,2014-12-12 08:11:02,2014-12-12 16:57:55,"Fresagem","User 72","PRODUCAO","Desenho Eletrodos;Fresagem;Maquinacao;",0.3658912037037037,"Desenho Eletrodos;Fresagem;Maquinacao;Fresagem","Furacao;Maquinacao de Eletrodos;CAM;Maquinacao;Erosao;Polimento;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,80,2014-12-12 14:32:31,2014-12-12 15:03:55,"Furacao","User 65","PRODUCAO","Desenho Eletrodos;Fresagem;Maquinacao;Fresagem;",0.021805555555555554,"Desenho Eletrodos;Fresagem;Maquinacao;Fresagem;Furacao","Maquinacao de Eletrodos;CAM;Maquinacao;Erosao;Polimento;"
2696,1,"PA6.6-GF40","Automovel",41000,3,0,80,2014-12-14 12:18:08,2014-12-15 01:17:43,"Maquinacao de Eletrodos","No User","PRODUCAO","Desenho Eletrodos;Fresagem;Maquinacao;Fresagem;Furacao;",0.5413773148148148,"Desenho Eletrodos;Fresagem;Maquinacao;Fresagem;Furacao;Maquinacao de Eletrodos","CAM;Maquinacao;Erosao;Polimento;"
